tweetId	text	target	#1Annotator	#2Annotator	#3Annotator	majorityLabel
1243901164778704896	با یه سری قانون مسخره تناسب جنسیتی و برابری جنسیتی اکثر شرکت ها مجبورا زن استخدام کنن و گرنه تا همین صد سال پیش دنیا بدون زنا می چرخید خیلی هم خوب می چرخید	barabariJensiati	AGAINST	AGAINST	AGAINST	AGAINST
1243177436990173184	کاش به جای برابری جنسیتی ،  واسه برابری شعور یقه جر بدین . آدمِ با شعور با آدمِ باشعور برابره .	barabariJensiati	AGAINST	NEITHER	AGAINST	AGAINST
1242540878239076356	اول بايد شما توضيح بديد ، منظورتون از برابري جنسيتي يعني چي؟ يعني مرد هر فعاليت و وظايفي داره ، زن هم بايد شبيه به اون داشته باشه؟!	barabariJensiati	AGAINST	NEITHER	NEITHER	NEITHER
1241475293132599296	اولا هیچ ربطی به برابری نداره دوما اون برابری از نظر حقوق اجتماعی هست که بهتره به جای برابری دنبال عدالت جنسیتی باشیم سوما داور باید تخصص داشته باشه نه جنسیت مهمه نه سنش چهارما مگه تو برنامه نگاه تبعیض آمیز به بانوان داشتند پنجما مگه چند زن مسلط به ورزش و سینما و موسیقی و ... هست	barabariJensiati	AGAINST	NEITHER	AGAINST	AGAINST
1240732815513325574	اگه یه دختری در مورد لاک‌زدن و گوشواره انداختن پسرا نظرش این بود که سلیقه‌اش نیست پسری که اینکارو بکنه، یا اینکه کلن چه واسه پسر چه واسه دختر دوست نداشت، منطقیه. ولی اگه دیدی خودش اینکارو می‌کنه و پسرارو جاج می‌کنه اگه بکنن، حق نداره دم از برابری جنسیتی بزنه.	barabariJensiati	NEITHER	FAVOR	NEITHER	NEITHER
1240400164243812355	و شما و حزبتون  از این واژه تفاوت جنسیت چه سودها که نبردین باشعار برابری جنسیتی چه کلاه ها که سرمردم نزاشتین میدونین جوون چه جوری ذهنش درگیر میشه با این جملات وحواسش از خیانت‌های شما پرت میشه اما بدونین دیگه تموم شد حالا وقتشه بگین داستان واردات بنزین چی بود وشما چیکار کردین	barabariJensiati	AGAINST	AGAINST	AGAINST	AGAINST
1240397180432715776	متاسفانه این عادت وجود داره که خانم ها به خصوص در غرب پوششون از آقایان کم تر هست. این مسئله در فضای مجازی هم منعکس می شه. اگر واقعا به برابری جنسیتی اعتقاد داریم، حداقل خانم ها چه در فضای حقیقی چه مجازی به همون اندازه پوشیده باشن که آقایان پوشیده ان.	barabariJensiati	FAVOR	AGAINST	FAVOR	FAVOR
1240158808074223616	چرا وقتی حرف‌ از برابری جنسیتی میزنیم؛ متهم به مذهبی‌نمایی میشویم! مگر در اسلام زن و مرد بر یکدیگر برتری‌ ‌دارند؟	barabariJensiati	FAVOR	FAVOR	FAVOR	FAVOR
1239489460817072128	برابری جنسیتی وقتی که مهریه و نفقه و اجرت المثل و نحله و تنصیف اموال فقط مرد که می تونه انتخاب نشه توسط مرد امضا نشه از سند ازدواج برداشته بشود قابل دستیابی هست. در جامعه زن سالار فعلی امکانش وجود نداره و زن طلبکار مرد هست. در نتیجه ازدواج حماقت حقوقی مردان شده. #زن_سالاری #مهریه	barabariJensiati	FAVOR	FAVOR	FAVOR	FAVOR
1239130186534334466	طرح برابری جنسیتی مثل اینه که بگیم چون دوچرخه و موتور هر دوشون چرخ دارن و مثل هم حرکت میکنن، پیست و مکان حرکتشون هم باید یکی باشه در حالی که خیابون برای دوچرخه نامناسبه و پیاده‌رو هم برای موتور.  به دلیل ویژگی‌های متفاوت، برای زن و مرد نقش‌های متفاوتی تعریف میشه نه نقش‌های برابر	barabariJensiati	AGAINST	AGAINST	AGAINST	AGAINST
1238439126761795584	باااابااااا چرا ژست روشنفکری میگیرید!!؟ هرکولم مگه که بتونم لاستیکای ماشینم رو یه تنه جا به جا کنم!؟ جلوییا رو ببرم عقب، عقبیا رو بیارم جلو!؟ یعنی قربونتون قبل از اینکه این ژست «برابری جنسیتی» رو بگیریم فکر کنید ببینید واقعا ربطی داره حرفمون؟ 🙃	barabariJensiati	AGAINST	NEITHER	NEITHER	NEITHER
1238287477175193600	برابری جنسیتی تفکر درستی نیست چون زن و مرد اساسا با هم متفاوتن. باید به فکر عدالت باشیم. عدالت یعنی هرکسی در جایگاه خودش.	barabariJensiati	AGAINST	AGAINST	AGAINST	AGAINST
1238055286247526400	هروقت فهمیدی که برابری جنسیتی یعنی اینکه مردان نباید برای دختر ها دل بسوزونن و اينجور واکنش ها یعنی رو موجودی ضعیف در نظر گرفتی که مرداي ديگه بايد ازش دفاع کنن  اصطلاحا اومدي از زنها دفاع کنی ولی درحقيقت تحقیر شون کردی!  #فکت	barabariJensiati	FAVOR	FAVOR	FAVOR	FAVOR
1238049513014689793	ایده رفاه، آموزش رایگان، بهداشت همگانی، برابری جنسیتی، آزادی بیان، حق تشکل، سندیکا، ساعات کار منصفانه، بیمه بیکاری و... همه احمقانه ولی ۳۰۰نفر بیش از ۸۰درصد ثروت جهان را تصاحب کرده اند و میلیاردها زیر خط فقرند از نظر ین ابله ها عین عدالت است، چکمه لیسانی‌که ترامپ قبله شان است!	barabariJensiati	FAVOR	NEITHER	FAVOR	FAVOR
1237905708760412161	اونوقت می‌تونم بپرسم تصوف و عرفان فرقش با دین چیه؟ همون شیره مالیدن سر مردمه دیگه اسمش کمی فرق داره فقط.  برابری؛ این چیزیه که براش مبارزه می‌کنیم. قرار نیست هیچ جنسیتی بالاتر باشه.	barabariJensiati	FAVOR	FAVOR	FAVOR	FAVOR
1237824966000852992	برابری جنسیتی حقیقی فقط در مزایا نیست در مجازات هم هست-یک آدم خطاکار مرد یا زن باید مورد مجازات قرار بگیره-نباید کسیکه ضعیف تره از مجازات شدن در برابر خطاهاش بی نصیب بمونه.	barabariJensiati	FAVOR	FAVOR	FAVOR	FAVOR
1237764980113637377	"هدف از "" #برابری_جنسیتی  ""حذف تفاوت های حقوقی ست نه تفاوت های فردی. برابری حقوقی یعنی جنس و جنسیت من و شما سبب سلب یک حق از من یا شما نگردد خواه آن حق هرچه باشد.🎈"	barabariJensiati	FAVOR	FAVOR	FAVOR	FAVOR
1236778653545041923	تو ایران روز زن و مادر خیلی مزخرف برگزارمیشه همه یه کادو دستشون میگیرن میرن به زن و مادرشون میدن.هیچ خبری ازمطالبات اصلیه زنان نیست.کسی برای تبعیض جنسیتی وحقوق برابر،دیه،ارث، حق حضانت،حق خروج،حق انتخاب محل زندگی، خشونت،تجاوز و برابری درمحل کار و هزاران حق دیگر زنان حرفی نمیزنه.	barabariJensiati	FAVOR	FAVOR	FAVOR	FAVOR
1236760509942292489	برابری اشتباهه  عدالت جنسیتی	barabariJensiati	AGAINST	AGAINST	AGAINST	AGAINST
1236699450464223234	تا وقتی برابری بین طبقات مختلف، #مستضعف و غنی، سیاه و سفید و... حاکم نشده است، شعار برابری جنسیتی بیش از یک خواستِ سیاسی_اجتماعی، تجلی کامل یک #پارادوکس مضحک است مگر آنکه طبقات دیگر جامعه فاقد زن باشد :) یا  زنان طبقات دیگر را به جرم آنکه مشغولیت به نان شب دارند، زن نشماریم. :))	barabariJensiati	AGAINST	NEITHER	FAVOR	-
1236675922297868288	اگر قصد دارید از نگاه برابری جنسیتی بررسی کنید بهتر است تحقیق کنید چه عناوینی برای مرد هم استفاده می‌شود. بعد ریشه‌یابی و مقایسه کنید.	barabariJensiati	NEITHER	NEITHER	NEITHER	NEITHER
1236656441366163456	برابری جنسیتی ظلم در حق زن!!! برابری جنسیتی ظلم در حق زن!!! برابری جنسیتی ظلم در حق زن!!! برابری جنسیتی ظلم در حق زن!!!	barabariJensiati	AGAINST	AGAINST	AGAINST	AGAINST
1236623732422127616	ولی از نظر من برابری کلمه مناسبی نیست عدالت جنسیتی بهتر هستش چون واقعا زن ها و مرد ها برابر نیستند و هر دو جنس برتری های واضحی در بعضی امور دارن و برابری خودش یه جور ظلمه	barabariJensiati	AGAINST	AGAINST	AGAINST	AGAINST
1235301072484405249	این زن هایی که از برابری جنسیتی حرف میزنن قشنگ من رو یاد ایرانیای قبل انقلاب میندازن	barabariJensiati	AGAINST	NEITHER	NEITHER	NEITHER
1234498026623897600	نمی‌فهمم چرا فحاشی دخترا توی فضای مجازی شدِ یکی از نشانه های برابری جنسیتی، و سایر عزیزان دوست دارند عادی جلوه بدن داستانو	barabariJensiati	NEITHER	NEITHER	FAVOR	NEITHER
1234077357968953344	اینکه میگید کار رو خراب تر کردند خودش ممکنه نگاه جنسیتی باشه و باید این نکته رو در نظر گرفت که چقدر دست و بال زنان برای حرکت سیاسی مفید بازه شاید این زنان رو هم مردان برای توجیه اعمال خودش و درپوشش برابری حقوق سر کار اوردن!!!	barabariJensiati	FAVOR	FAVOR	FAVOR	FAVOR
1233333537874620417	فمنیست از برابری جنسیتی شروع میشه تا به زن پرستی ختم، اما نتیجه برابری اولیه هم مثل خارجه شکاف جنسیتی، خودخواهی وخودمحوری ودر راستای منافع هم بودن و عدم ازدواج یا رواج دوستی ها وانواع آسیبهای اجتماعیه	barabariJensiati	AGAINST	AGAINST	AGAINST	AGAINST
